query,no,token,pos
경주 여행,446,질문,NNG
경주 여행,446,코스,NNG
경주 여행,446,관련,NNG
경주 여행,446,답변,NNG
경주 여행,446,드리,VV
경주 여행,446,습니다,EF
경주 여행,446,가족,NNG
경주 여행,446,함께,MAG
경주 여행,446,계획,NNG
경주 여행,446,계시,VX
경주 여행,446,는군요,EC
경주 여행,446,가족,NNG
경주 여행,446,일정,NNG
경주 여행,446,준비,NNG
경주 여행,446,어요,EF
경주 여행,446,아래,NNG
경주 여행,446,첨부,NNG
경주 여행,446,일정,NNG
경주 여행,446,참고,NNG
경주 여행,447,친정,NNG
경주 여행,447,엄마,NNG
경주 여행,447,코스,NNG
경주 여행,447,가려,NNG
경주 여행,447,합니다,XSV+EF
경주 여행,447,숙소,NNG
경주 여행,447,첨성대,NNG
경주 여행,447,도보,NNG
경주 여행,447,질문,NNG
경주 여행,447,코스,NNG
경주 여행,447,관련,NNG
경주 여행,447,답변,NNG
경주 여행,447,드리,VV
경주 여행,447,습니다,EF
경주 여행,447,부모,NNG
경주 여행,447,함께,MAG
경주 여행,447,계획,NNG
경주 여행,447,군요,EF
경주 여행,447,숙소,NNG
경주 여행,447,맞춤,NNG
경주 여행,447,일정,NNG
경주 여행,447,준비,NNG
경주 여행,447,어요,EF
경주 여행,447,아래,NNG
경주 여행,447,첨부,NNG
경주 여행,448,코스,NNG
경주 여행,448,어디,NP
경주 여행,448,가족,NNG
경주 여행,448,이랑,JC
경주 여행,448,려고,EC
경주 여행,448,는데,EC
경주 여행,448,코스,NNG
경주 여행,448,어떻게,MAG
경주 여행,448,해야,VV+EC
경주 여행,448,할지,VX+EC
경주 여행,448,모르,VV
경주 여행,448,네요,EF
경주 여행,448,코스,NNG
경주 여행,448,어디,NP
경주 여행,448,을까요,EF
경주 여행,448,사실,MAG
경주 여행,448,중학교,NNG
경주 여행,448,어요,EF
경주 여행,448,코스,NNG
경주 여행,448,가장,MAG
경주 여행,448,플레이스,NNG
경주 여행,448,어요,EF
경주 여행,448,혹시,MAG
경주 여행,448,코스,NNG
경주 여행,449,추천,NNG
경주 여행,449,세요,EP+EF
경주 여행,449,추천,NNG
경주 여행,449,세요,EP+EF
경주 여행,449,안녕,NNG
경주 여행,449,세요,EP+EF
경주 여행,449,계획,NNG
경주 여행,449,루트,NNG
경주 여행,449,용시,NNG
경주 여행,449,실패,NNG
경주 여행,449,소개,NNG
경주 여행,449,드릴까,VX+EC
경주 여행,449,합니다,VX+EF
경주 여행,449,한번,MAG
경주 여행,449,마음,NNG
경주 여행,449,드신,VV+EP+ETM
경주 여행,449,다면,NNG
경주 여행,449,채택,NNG
경주 여행,449,부탁,NNG
경주 여행,449,드립니다,VV+EC
경주 여행,450,코스,NNG
경주 여행,450,추천,NNG
경주 여행,450,요번,NNG
경주 여행,450,색다른,VA+ETM
경주 여행,450,주제,NNG
경주 여행,450,어요,EF
경주 여행,450,문화재,NNG
경주 여행,450,위주,NNG
경주 여행,450,아닌,VCN+ETM
경주 여행,450,다른,MM
경주 여행,450,위주,NNG
경주 여행,450,갈만,NNG
경주 여행,450,추천,NNG
경주 여행,450,세요,EP+EF
경주 여행,450,코스,NNG
경주 여행,450,추천,NNG
경주 여행,450,답변,NNG
경주 여행,450,드릴게요,VV+EC
경주 여행,450,안녕,NNG
경주 여행,450,세요,EP+EF
경주 여행,450,저번,NNG
경주 여행,450,사람,NNG
경주 여행,450,입니다,VCP+EF
경주 여행,451,려고,EC
경주 여행,451,는데,EC
경주 여행,451,펜션,NNG
경주 여행,451,이나,JC
경주 여행,451,호텔,NNG
경주 여행,451,예약,NNG
경주 여행,451,부터,JX
경주 여행,451,을까요,EC
경주 여행,451,보문,NNG
경주 여행,451,나빌레라,NNG+VCP+EF
경주 여행,451,스테이,NNG
경주 여행,451,추천,NNG
경주 여행,451,합니다,XSV+EC
경주 여행,452,추천,NNG
경주 여행,452,부탁,NNG
경주 여행,452,드려요,VV+EC
경주 여행,452,다녀오,VV
경주 여행,452,은데,EC
경주 여행,452,기본,NNG
경주 여행,452,으로,JKB
경주 여행,452,특별히,MAG
경주 여행,452,을까요,EC
경주 여행,452,맛집,NNG
경주 여행,452,이나,JC
경주 여행,452,소소,XR
경주 여행,452,여행지,NNG
경주 여행,452,아요,EF
경주 여행,452,계획,NNG
경주 여행,452,는군요,EC
경주 여행,452,역사,NNG
경주 여행,452,장소,NNG
경주 여행,452,아름다운,VA+ETM
경주 여행,452,자연,NNG
경주 여행,452,조화,NNG
경주 여행,453,여자,NNG
경주 여행,453,친구,NNG
경주 여행,453,갈려고,VV+EC
경주 여행,453,는데요,EF
경주 여행,453,혹시,MAG
경주 여행,453,이나,JC
경주 여행,453,경치,NNG
경주 여행,453,을까요,EC
경주 여행,453,이동,NNG
경주 여행,453,구요,EF
경주 여행,453,계획,NNG
경주 여행,453,계시,VX
경주 여행,453,는군요,EF
경주 여행,453,요즘,MAG
경주 여행,453,가시,VV
경주 여행,453,정말,MAG
경주 여행,453,은데,EC
경주 여행,453,그만큼,MAG
경주 여행,454,렌터카,NNG
경주 여행,454,려고,EC
경주 여행,454,합니다,VX+EF
경주 여행,454,우선,MAG
경주 여행,454,숙소,NNG
경주 여행,454,터미널,NNG
경주 여행,454,주요,NNG
경주 여행,454,관광지,NNG
경주 여행,454,도보,NNG
경주 여행,454,관광지,NNG
경주 여행,454,추천,NNG
경주 여행,454,드리,VX
경주 여행,454,습니다,EF
경주 여행,454,말씀,NNG
경주 여행,454,터미널,NNG
경주 여행,454,에서,JKB
경주 여행,454,주요,NNG
경주 여행,454,관광지,NNG
경주 여행,454,황리,NNG
경주 여행,454,에서,JKB
경주 여행,454,시작,NNG
경주 여행,454,한다고,XSV+EC
경주 여행,454,됩니다,VV+EF
경주 여행,454,황리,NNG
경주 여행,454,시작,NNG
경주 여행,454,으로,JKB
경주 여행,455,주말,NNG
경주 여행,455,코스,NNG
경주 여행,455,드립니다,VV+EC
경주 여행,455,엄마,NNG
경주 여행,455,아빠,NNG
경주 여행,455,같이,MAG
경주 여행,455,건데요,NNB+VCP+EF
경주 여행,455,경주로,NNG
경주 여행,455,수학여행,NNG
경주 여행,455,다녀온,VV+ETM
경주 여행,455,너무,MAG
경주 여행,455,오래,MAG
경주 여행,455,엄마,NNG
경주 여행,455,아빠,NNG
경주 여행,455,처음,NNG
경주 여행,455,라서요,EF
경주 여행,455,그리고,MAJ
경주 여행,455,맛집,NNG
경주 여행,455,으면,EC
경주 여행,455,추도,NNG
경주 여행,455,부탁,NNG
경주 여행,455,드려,VV+EF
경주 여행,455,주말,NNG
경주 여행,455,코스,NNG
경주 여행,455,드립니다,VV+EC
경주 여행,455,답변,NNG
경주 여행,455,드릴게요,VV+EC
경주 여행,456,려고,EC
경주 여행,456,는데,EC
경주 여행,456,혹시,MAG
경주 여행,456,폴라로이드,NNG
경주 여행,456,카메라,NNG
경주 여행,456,대여,NNG
경주 여행,456,이나,JX
경주 여행,456,구매,NNG
경주 여행,456,그리고,MAJ
경주 여행,456,온다고,VV+EC
경주 여행,456,숙소,NNG
경주 여행,456,제일,MAG
경주 여행,456,중요,NNG
경주 여행,456,잖아요,EC+VX+EF
경주 여행,456,그래서,MAJ
경주 여행,456,저희,NP
경주 여행,456,오푸스,NNG
경주 여행,456,빌라,NNG
경주 여행,456,펜션,NNG
경주 여행,456,추천,NNG
경주 여행,456,드리,VX
경주 여행,456,려고,EC
경주 여행,457,어르신,NNG
경주 여행,457,함께,MAG
경주 여행,457,숙소,NNG
경주 여행,457,어르신,NNG
경주 여행,457,추천,NNG
경주 여행,457,세요,EP+EF
경주 여행,457,인원,NNG
경주 여행,457,숙소,NNG
경주 여행,457,식사,NNG
경주 여행,457,함께,MAG
경주 여행,457,추천,NNG
경주 여행,457,안녕,NNG
경주 여행,457,세요,EP+EF
경주 여행,457,관심,NNG
경주 여행,457,으신,EP+ETM
경주 여행,457,아서,EC
경주 여행,457,저희,NP
경주 여행,457,함께,MAG
경주 여행,457,에서,JKB
경주 여행,457,역사,NNG
경주 여행,457,문화,NNG
경주 여행,457,경험,NNG
경주 여행,457,명소,NNG
경주 여행,457,추천,NNG
경주 여행,457,합니다,XSV+EC
경주 여행,458,렌트,NNG
경주 여행,458,렌트,NNG
경주 여행,458,해서,XSV+EC
경주 여행,458,할려,VV+EC
경주 여행,458,는데,EC
경주 여행,458,부산,NNP
경주 여행,458,처럼,JKB
경주 여행,458,운전,NNG
경주 여행,458,많이,MAG
경주 여행,458,빡센,VA+ETM
경주 여행,458,가여,NNG
경주 여행,458,부산,NNP
경주 여행,458,종종,MAG
경주 여행,458,는데,EC
경주 여행,458,일단,MAG
경주 여행,458,많이,MAG
경주 여행,458,몰리,VV
경주 여행,458,황리,NNG
경주 여행,458,첨성대,NNG
경주 여행,458,인근,NNG
경주 여행,458,대릉원,NNG
경주 여행,458,인근,NNG
경주 여행,458,시내,NNG
경주 여행,458,정도,NNG
경주 여행,458,입니다,VCP+EF
경주 여행,458,여기,NP
경주 여행,458,운전,NNG
경주 여행,458,는데,EC
경주 여행,459,택시,NNG
경주 여행,459,투어,NNG
경주 여행,459,렌트카,NNG
경주 여행,459,이용,NNG
경주 여행,459,지인,NNG
경주 여행,459,는데,EC
경주 여행,459,질문,NNG
경주 여행,459,택시,NNG
경주 여행,459,투어,NNG
경주 여행,459,관련,NNG
경주 여행,459,답변,NNG
경주 여행,459,드리,VV
경주 여행,459,습니다,EF
경주 여행,459,택시,NNG
경주 여행,459,투어,NNG
경주 여행,459,편안,NNG
경주 여행,459,최근,NNG
경주 여행,459,택시,NNG
경주 여행,459,투어,NNG
경주 여행,459,이용,NNG
경주 여행,459,는데요,EC
경주 여행,460,숙소,NNG
경주 여행,460,토요일,NNG
경주 여행,460,려고,EC
경주 여행,460,는데,EC
경주 여행,460,숙소,NNG
경주 여행,460,정하,VV
경주 여행,460,힘드,VA
경주 여행,460,네요,EF
경주 여행,460,가을,NNG
경주 여행,460,즐기,VV
경주 여행,460,다면,EC
경주 여행,460,신상,NNG
경주 여행,460,세요,EP+EF
경주 여행,460,어요,EF
경주 여행,460,펜션,NNG
경주 여행,460,빌라,NNP
경주 여행,460,숙소,NNG
경주 여행,460,신축,NNG
경주 여행,460,펜션,NNG
경주 여행,461,갑니다,VV+EC
경주 여행,461,갑니다,VV+EC
경주 여행,461,천군동,NNP
경주 여행,461,위치,NNG
경주 여행,461,빌라,NNG
경주 여행,461,입실,NNG
경주 여행,461,인데,VCP+EC
경주 여행,461,도착,NNG
경주 여행,461,예정,NNG
경주 여행,461,라서,EC
경주 여행,461,그동안,NNG
경주 여행,461,안녕,NNG
경주 여행,461,세요,EP+EF
경주 여행,461,계획,NNG
경주 여행,461,없이,MAG
경주 여행,461,루트,NNG
경주 여행,461,실패,NNG
경주 여행,461,소개,NNG
경주 여행,461,볼까,VX+EC
경주 여행,461,합니다,VX+EF
경주 여행,461,한번,MAG
경주 여행,461,마음,NNG
경주 여행,461,신다면,EP+EC
경주 여행,462,코스,NNG
경주 여행,462,추천,NNG
경주 여행,462,요번,NNG
경주 여행,462,색다른,VA+ETM
경주 여행,462,주제,NNG
경주 여행,462,어요,EF
경주 여행,462,코스,NNG
경주 여행,462,추천,NNG
경주 여행,462,입니다,VCP+EF
경주 여행,462,안녕,IC
경주 여행,462,세요,EP+EF
경주 여행,462,코스,NNG
경주 여행,462,남산,NNP
경주 여행,462,정복,NNG
경주 여행,462,코스,NNG
경주 여행,462,에서,JKB
경주 여행,462,코스,NNG
경주 여행,462,불국사,NNG
경주 여행,462,석굴암,NNG
경주 여행,462,관람,NNG
경주 여행,462,랜드마크,NNP
경주 여행,463,추천,NNG
경주 여행,463,중학,NNG
경주 여행,463,친구,NNG
경주 여행,463,당일치기,NNG
경주 여행,463,할려고,VV+EC
경주 여행,463,는데,EC
경주 여행,463,저번,NNG
경주 여행,463,다녀온,VV+ETM
경주 여행,463,코스,NNG
경주 여행,463,같이,MAG
경주 여행,463,추천,NNG
경주 여행,463,드릴,VV+ETM
경주 여행,463,참고,NNG
경주 여행,463,으로,JKB
경주 여행,463,도움,NNG
경주 여행,463,즐거운,VA+ETM
경주 여행,463,보내,VV
경주 여행,463,네요,EC
경주 여행,464,가족,NNG
경주 여행,464,코스,NNG
경주 여행,464,추천,NNG
경주 여행,464,부탁,NNG
경주 여행,464,드려요,VV+EC
경주 여행,464,코스,NNG
경주 여행,464,추천,NNG
경주 여행,464,부탁,NNG
경주 여행,464,드려요,VV+EC
경주 여행,464,이번,NNG
경주 여행,464,추석,NNG
경주 여행,464,기간,NNG
경주 여행,464,가족,NNG
경주 여행,464,아이,NNG
경주 여행,464,어요,EF
경주 여행,464,함께,MAG
경주 여행,464,고자,EC
경주 여행,464,가족,NNG
경주 여행,464,코스,NNG
경주 여행,464,추천,NNG
경주 여행,464,드릴게요,VX+EF
경주 여행,464,여러분,NP
경주 여행,464,위해,VV+EC
경주 여행,464,직접,MAG
경주 여행,464,조사,NNG
경주 여행,464,결과,NNG
경주 여행,464,바탕,NNG
경주 여행,464,으로,JKB
경주 여행,464,최적,NNG
경주 여행,464,코스,NNG
경주 여행,464,제안,NNG
경주 여행,465,초등학생,NNG
경주 여행,465,전남,NNP
경주 여행,465,에서,JKB
경주 여행,465,초등학생,NNG
경주 여행,465,데리,VV
경주 여행,465,가져,VV+EC
경주 여행,465,고하,VV
경주 여행,465,는데요,EF
경주 여행,465,코스,NNG
경주 여행,465,네요,EF
경주 여행,465,숙소,NNG
경주 여행,465,질문,NNG
경주 여행,465,관련,NNG
경주 여행,465,답변,NNG
경주 여행,465,드리,VV
경주 여행,465,도록,EC
경주 여행,465,습니다,EF
경주 여행,465,일간,NNG
경주 여행,465,다녀올,VV+ETM
경주 여행,465,으로,JKB
경주 여행,465,계시,VX
경주 여행,465,봅니다,VX+EC
경주 여행,466,알찬,VA+ETM
경주 여행,466,코스,NNG
경주 여행,466,추천,NNG
경주 여행,466,세요,EP+EF
경주 여행,466,알찬,VA+ETM
경주 여행,466,코스,NNG
경주 여행,466,추천,NNG
경주 여행,466,세요,EP+EF
경주 여행,466,박이,VV
경주 여행,466,지만,EC
경주 여행,466,질문,NNG
경주 여행,466,관련,NNG
경주 여행,466,답변,NNG
경주 여행,466,드리,VV
경주 여행,466,도록,EC
경주 여행,466,습니다,EF
경주 여행,466,다녀오,VV
경주 여행,466,예정,NNG
경주 여행,466,군요,EC
경주 여행,466,으니,EC
경주 여행,466,는데,EC
경주 여행,466,참고,NNG
경주 여행,466,바랍니다,VV+EF
경주 여행,466,도움,NNG
경주 여행,467,코스,NNG
경주 여행,467,을까요,EC
경주 여행,467,에서,JKB
경주 여행,467,주요,NNG
경주 여행,467,관광지,NNG
경주 여행,467,동선,NNG
경주 여행,467,주차,NNG
경주 여행,467,고려,NNG
경주 여행,467,코스,NNG
경주 여행,467,방법,NNG
경주 여행,467,아래,NNG
경주 여행,467,같이,MAG
경주 여행,467,추천,NNG
경주 여행,467,드립니다,VV+EC
경주 여행,467,불국사,NNP
경주 여행,467,석굴암,NNG
경주 여행,467,코스,NNG
경주 여행,467,추천,NNG
경주 여행,467,먼저,MAG
경주 여행,467,불국사,NNG
경주 여행,467,도착,NNG
경주 여행,467,주차,NNG
경주 여행,467,불국사,NNG
경주 여행,467,둘러보,VV
경주 여행,467,세요,EP+EF
경주 여행,467,불국사,NNP
경주 여행,467,에서,JKB
경주 여행,467,석굴암,NNG
경주 여행,467,까지,JX
경주 여행,468,할머니,NNG
경주 여행,468,할머니,NNG
경주 여행,468,갈려고,VV+EC
경주 여행,468,는데,EC
경주 여행,468,코스,NNG
경주 여행,468,어떻게,MAG
경주 여행,468,을까요,EC
경주 여행,468,질문,NNG
경주 여행,468,관련,NNG
경주 여행,468,답변,NNG
경주 여행,468,드리,VV
경주 여행,468,습니다,EF
경주 여행,468,할머니,NNG
경주 여행,468,요즘,NNG
경주 여행,468,택시,NNG
경주 여행,468,투어,NNG
경주 여행,468,통해,VV+EC
경주 여행,468,보다,MAG
경주 여행,468,편안,NNG
경주 여행,468,즐겨,VV+EC
경주 여행,469,코스,NNG
경주 여행,469,동선,NNG
경주 여행,469,어떻게,MAG
경주 여행,469,될까요,VV+EC
경주 여행,469,자차,NNG
경주 여행,469,이용,NNG
경주 여행,469,해서,XSV+EC
경주 여행,469,려고,EC
경주 여행,469,합니다,VX+EF
경주 여행,469,코스,NNG
경주 여행,469,동선,NNG
경주 여행,469,어떻게,MAG
경주 여행,469,될까요,VV+EC
경주 여행,469,문제,NNG
경주 여행,469,대한,VV+ETM
경주 여행,469,해결책,NNG
경주 여행,469,제시,NNG
경주 여행,469,드리,VX
경주 여행,469,도록,EC
경주 여행,469,습니다,EF
경주 여행,469,이처럼,MAG
경주 여행,469,코스,NNG
경주 여행,469,동선,NNG
경주 여행,469,메인,VV+ETM
경주 여행,469,으로,JKB
경주 여행,469,장소,NNG
경주 여행,470,빠질,VV+ETM
경주 여행,470,빵집,NNG
경주 여행,470,빠질,VV+ETM
경주 여행,470,빵집,NNG
경주 여행,470,알려,VV+EC
경주 여행,470,세요,EP+EF
경주 여행,470,주말,NNG
경주 여행,470,남편,NNG
경주 여행,470,갑니다,VV+EC
경주 여행,470,너무,MAG
경주 여행,470,는데,EC
경주 여행,470,에서,NNG
경주 여행,470,빵집,NNG
경주 여행,470,어딘가요,NP+VCP+EF
경주 여행,470,계절,NNG
경주 여행,470,입니다,VCP+EF
경주 여행,470,이맘때,NNG
경주 여행,470,아이,NNG
경주 여행,470,거든요,EF
경주 여행,471,숙소,NNG
경주 여행,471,에서,JKB
경주 여행,471,는데,EC
경주 여행,471,저렴,XR
경주 여행,471,숙소,NNG
경주 여행,471,추천,NNG
경주 여행,471,을까요,EC
경주 여행,471,저렴,XR
경주 여행,471,숙소,NNG
경주 여행,471,시내,NNG
경주 여행,471,아랫,MM
경주 여행,471,시장,NNG
경주 여행,471,부터,JX
경주 여행,471,주역,NNG
경주 여행,471,황성,NNG
경주 여행,471,공원,NNG
경주 여행,471,까지,JX
경주 여행,471,모텔,NNG
경주 여행,471,습니다,EF
경주 여행,471,그곳,NP
경주 여행,471,이용,NNG
경주 여행,471,됩니다,VV+EF
경주 여행,471,다음,NNG
경주 여행,471,으로,JKB
경주 여행,471,에서,JKB
경주 여행,471,울산,NNP
경주 여행,471,번국,NNG
경주 여행,471,도변,NNG
경주 여행,472,사월,NNG
경주 여행,472,가족,NNG
경주 여행,472,계획,NNG
경주 여행,472,인데,VCP+EC
경주 여행,472,사월,NNG
경주 여행,472,가족,NNG
경주 여행,472,계획,NNG
경주 여행,472,인데,VCP+EC
경주 여행,472,처음,MAG
경주 여행,472,네요,EC
경주 여행,472,가족,NNG
경주 여행,472,소개,NNG
경주 여행,472,세요,EP+EF
경주 여행,472,경경,NNG
경주 여행,472,가족,NNG
경주 여행,472,함께,MAG
경주 여행,472,계획,NNG
경주 여행,472,계시,VX
경주 여행,472,군요,EC
경주 여행,472,한화,NNG
경주 여행,472,리조트,NNG
